data,RPAD5,BMIN4,spread_observado,rho,var_mr,var_rw,mr_filtrado,rw_filtrado,std_mr,zscore_mr,sinal,prob_quebra
2023-06-05 00:00:00+00:00,6.900000095367432,13.600000381469728,3.897282186077877,0.999,1.7521487955644286,1e-06,0.1083760527511114,3.788906127141799,1.325883361832291,0.0817387530991732,0,0.6910204291343689
2023-06-06 00:00:00+00:00,6.78000020980835,13.600000381469728,3.7772823005187943,0.999,1.536682763956839,1e-06,-0.0116155015841495,3.788905603051964,1.2419749017750226,-0.0093524446971905,0,0.691520631313324
2023-06-07 00:00:00+00:00,7.099999904632568,13.010000228881836,4.227546993502358,0.999,4.341881051123709,1e-06,0.4386303243583799,3.78890629980291,2.085114133222437,0.2103627409980187,0,0.68760746717453
2023-06-09 00:00:00+00:00,7.099999904632568,13.010000228881836,4.227546993502358,0.999,2.633279505601432,1e-06,0.4386406755040323,3.788906300948657,1.624530824985928,0.2700106817042587,0,0.6874244213104248
2023-06-12 00:00:00+00:00,7.099999904632568,13.109999656677246,4.205468312301061,0.999,2.605790075935733,1e-06,0.4165628975597654,3.788906245136508,1.6160482578193334,0.2577663727207429,0,0.6765022873878479
2023-06-13 00:00:00+00:00,6.949999809265137,13.109999656677246,4.05546821693363,0.999,2.749187731913564,1e-06,0.2665677781667064,3.788905879408034,1.659822468756604,0.1606001745273372,0,0.6697239279747009
2023-06-14 00:00:00+00:00,6.949999809265137,14.100000381469728,3.836887862289347,0.999,2.4048223857319377,1e-06,0.0479916708188459,3.788905269105536,1.5526256087666326,0.0309100085351351,0,0.6604315042495728
2023-06-15 00:00:00+00:00,7.099999904632568,15.1899995803833,3.746229132371117,0.999,1.7477047461178696,1e-06,-0.0426706036405475,3.7889049204917984,1.3242090618873386,-0.0322234644578938,0,0.6528940200805664
2023-06-16 00:00:00+00:00,6.920000076293945,14.989999771118164,3.6103868769950047,0.999,1.6321721921117216,1e-06,-0.1785091589399324,3.78890436063224,1.2798429923592898,-0.1394773890279032,0,0.643287718296051
2023-06-19 00:00:00+00:00,6.920000076293945,15.300000190734863,3.541942480983176,0.999,1.3747576757906368,1e-06,-0.2469565523914427,3.788904024887533,1.174982794527597,-0.2101788669090527,0,0.6336565017700195
2023-06-20 00:00:00+00:00,6.920000076293945,14.300000190734863,3.7627305563556455,0.999,2.0043490849722607,1e-06,-0.0261852104422057,3.7889047650198897,1.4178071022485443,-0.0184688103203022,0,0.6307547092437744
