data,TAEE3,TAEE11,spread_observado,rho,var_mr,var_rw,mr_filtrado,rw_filtrado,std_mr,zscore_mr,sinal,prob_quebra,sinal_finrl,always_long
2025-04-22 00:00:00+00:00,11.550000190734863,34.81999969482422,-0.3280160900593092,-0.1631180460117524,0.0025423504230203,0.0003659280025894,0.0053169717447639,-0.3335782851426424,0.0572914060158599,0.0928057472231015,0,0.5145928859710693,1,1
2025-04-23 00:00:00+00:00,11.720000267028809,35.380001068115234,-0.3490471880191226,-0.1575163609696679,0.0025412037174211,0.0003685927258317,-0.0107342548243504,-0.3379416226387889,0.0574274124343793,-0.1869186572983102,0,0.5143886804580688,1,1
2025-04-24 00:00:00+00:00,11.949999809265137,36.11000061035156,-0.368069659672825,-0.1809993562595938,0.0024464289355337,0.000415973937648,-0.0191047105873225,-0.3481541595301116,0.0566919528622019,-0.3369915768073702,0,0.5142844319343567,1,1
2025-04-25 00:00:00+00:00,12.0,35.970001220703125,-0.2703120006978761,-0.1717798770497349,0.0025201110157646,0.0003684978794567,0.0530988209429009,-0.3252812960577453,0.0573007901060984,0.9266682159981192,0,0.5141112208366394,-1,1
2025-04-28 00:00:00+00:00,11.979999542236328,36.13999938964844,-0.3483032980978198,-0.1765413178269618,0.0025301965470529,0.0003571861255613,-0.0185439584002563,-0.3294167908098173,0.0573199962050646,-0.3235163926723672,0,0.5138388872146606,-1,1
2025-04-29 00:00:00+00:00,12.020000457763672,36.15999984741211,-0.3151250639324061,-0.1800549452170614,0.0025141539250445,0.0003733162284571,0.0106693372995187,-0.3260697157900783,0.0571910930044867,0.1865559257397256,0,0.5138581395149231,-1,1
2025-04-30 00:00:00+00:00,11.949999809265137,35.91999816894531,-0.3032548373812123,-0.1765329903440573,0.0025309705901612,0.0003585226880308,0.0147376527493044,-0.3186135363941161,0.0573101756706907,0.2571559513966301,0,0.5139760375022888,-1,1
2025-05-02 00:00:00+00:00,11.779999732971191,35.400001525878906,-0.2958704034386681,-0.1774212252430014,0.0025262216410285,0.0003637879834875,0.0144348570052565,-0.3109434207055976,0.0572697923367181,0.2520501020919847,0,0.513920783996582,-1,1
2025-05-05 00:00:00+00:00,11.6899995803833,35.380001068115234,-0.3790478746646304,-0.1757173234808735,0.0025563769709657,0.0003556619944844,-0.0468750282041545,-0.3305308310202035,0.0575330349659452,-0.8147497908271427,0,0.5140194296836853,1,1
2025-05-06 00:00:00+00:00,11.75,35.189998626708984,-0.2542326327563167,-0.1866922729666927,0.0025851876672449,0.0003317151304305,0.0548372930033164,-0.3107521842705133,0.0576845538851375,0.9506408442112486,0,0.5143584609031677,-1,1
2025-05-07 00:00:00+00:00,11.619999885559082,34.880001068115234,-0.2784844393208754,-0.1657235547883657,0.0026726166310427,0.0002859217621248,0.0198683974014948,-0.2993852485563614,0.0583251401924711,0.3406489437647253,0,0.5142932534217834,-1,1
2025-05-08 00:00:00+00:00,11.9399995803833,35.720001220703125,-0.2450308552305884,-0.1896662162887694,0.0025395370783095,0.000388731845038,0.0354166931899279,-0.2819038118178716,0.0573692669658897,0.6173460994540125,0,0.51412433385849,-1,1
2025-05-09 00:00:00+00:00,11.850000381469728,35.58000183105469,-0.2872725859040752,-0.1965013307796823,0.0025344655202894,0.0003609345961481,-0.0058886128729739,-0.2814236629302741,0.0572862749792223,-0.1027927348236512,0,0.5140568017959595,-1,1
2025-05-12 00:00:00+00:00,11.760000228881836,35.31999969482422,-0.2885791820803103,-0.1914853739878644,0.0025459481678896,0.0003529166887642,-0.0044753659017848,-0.2838965716126627,0.0573631728207152,-0.0780181025859969,0,0.5141909122467041,-1,1
2025-05-13 00:00:00+00:00,11.579999923706056,34.900001525878906,-0.3253070825358293,-0.2198618646470058,0.0023949993561939,0.0003728994628122,-0.0269997603082585,-0.2972226085972786,0.0558847139705535,-0.4831331931390958,0,0.5142226219177246,-1,1
2025-05-14 00:00:00+00:00,11.630000114440918,34.869998931884766,-0.265072219111369,-0.2096440920959069,0.0024058572399213,0.000360969904191,0.0232976912026985,-0.2890544142122847,0.0559298372038113,0.4165521011227058,0,0.514397144317627,-1,1
2025-05-15 00:00:00+00:00,11.739999771118164,35.40999984741211,-0.3392810553259533,-0.2435567925830225,0.0023027460652461,0.0004053810947803,-0.0346136388078783,-0.3035122897069542,0.0549636600206913,-0.6297549834717665,0,0.5144026279449463,-1,1
2025-05-16 00:00:00+00:00,11.739999771118164,35.400001525878906,-0.3358703652916954,-0.2030425471953305,0.0024827597503093,0.0002090467265955,-0.0205870492481984,-0.3142392747313563,0.0560411290394345,-0.3673560758155306,0,0.5144287347793579,-1,1
2025-05-19 00:00:00+00:00,11.850000381469728,35.630001068115234,-0.3043286386621897,-0.1929732514969913,0.0024063767139289,0.0002624100784762,0.0081288280192012,-0.3126208158381923,0.0552850474586311,0.1470348384033477,0,0.5144407153129578,-1,1
2025-05-20 00:00:00+00:00,11.869999885559082,35.869998931884766,-0.3661987083291524,-0.2377580823134656,0.002270283040964,0.0003011436163603,-0.0370923023488596,-0.3276683533771695,0.0539705018323042,-0.6872699176322632,0,0.5141583681106567,1,1
2025-05-21 00:00:00+00:00,11.779999732971191,35.40999984741211,-0.299281093472926,-0.2430262140852375,0.0022578748627186,0.0002879797643209,0.0222430130972962,-0.3220672798775087,0.0537650715254364,0.4137074957070036,0,0.514231264591217,0,1
2025-05-22 00:00:00+00:00,11.760000228881836,35.400001525878906,-0.3158699075280236,-0.2375874427724177,0.0022730646334796,0.0002794595030081,0.0026167845647225,-0.3188101361960092,0.0538585567199787,0.0485862363213283,0,0.5140990018844604,-1,1
