data,PLAS3,INEP3,spread_observado,rho,var_mr,var_rw,mr_filtrado,rw_filtrado,std_mr,zscore_mr,sinal,prob_quebra
2022-03-23 00:00:00+00:00,8.989999771118164,6.400000095367432,4.496573487960634,-0.999,1e-06,0.1893511086431041,-0.5974830013401176,5.093185891262892,0.008411553040196,-71.03123507453876,0,0.7333070039749146
2022-03-24 00:00:00+00:00,9.300000190734863,6.400000095367432,4.8065739075773335,-0.999,1e-06,0.1905611789372829,0.5962370197088249,4.210799353769044,0.0084564684094393,70.50662177644844,-1,0.6731533408164978
2022-03-25 00:00:00+00:00,9.210000038146973,6.449999809265137,4.681469063547183,-0.999,1e-06,0.1902824519730171,-0.594848510508931,5.275758608202818,0.0085009171430426,-69.97462750190049,0,0.6092242002487183
2022-03-28 00:00:00+00:00,9.3100004196167,6.400000095367432,4.816574136459169,-0.999,1e-06,0.1869193264390238,0.5934484642616856,4.223687791412351,0.0085448021671735,69.45139895005732,-1,0.6184151768684387
2022-03-29 00:00:00+00:00,9.199999809265137,6.699999809265137,4.495944373095025,-0.999,1e-06,0.1865423552434596,-0.5921855436158816,5.08766736628117,0.0085882294287182,-68.95315833501937,0,0.6084573268890381
2022-03-30 00:00:00+00:00,9.350000381469728,6.650000095367432,4.681049636741876,-0.999,1e-06,0.1863917106542837,0.5908123441867665,4.090771429218055,0.0086312129916604,68.45067370688389,-1,0.6164640188217163
2022-03-31 00:00:00+00:00,9.34000015258789,6.550000190734863,4.741259125530899,-0.999,1e-06,0.1866545839722432,-0.5892423696321809,5.329838542226602,0.0086737738984144,-67.93379404781246,0,0.6089969873428345
2022-04-01 00:00:00+00:00,9.34000015258789,6.5,4.7763641517595,-0.999,1e-06,0.1867122730697345,0.5877430881544496,4.189231143352725,0.00871591095471,67.43335162652554,-1,0.6145625710487366
2022-04-04 00:00:00+00:00,9.34000015258789,6.400000095367432,4.846573869430361,-0.999,1e-06,0.1867133862115147,-0.5861540369893045,5.432063158674263,0.0087576280825279,-66.93068390957566,0,0.6060681939125061
2022-04-05 00:00:00+00:00,9.0,6.25,4.611888460741932,-0.999,1e-06,0.1862240245000444,0.5844229397960566,4.028218353474337,0.0087989126561772,66.41990466694367,-1,0.6109076738357544
2022-04-06 00:00:00+00:00,9.0,5.849999904632568,4.892727666211718,-0.999,1e-06,0.1839790667871222,-0.5826331805632444,5.474575770852406,0.0088397017896158,-65.91095428667877,0,0.6035948395729065
2022-04-07 00:00:00+00:00,9.010000228881836,5.699999809265137,5.008042638993016,-0.999,1e-06,0.184714271194464,0.581173254174182,4.427435503984979,0.0088801166886864,65.44657852465086,-1,0.6097643375396729
