Setor,Ativo Y,Ativo X,T-Score,P-Value,Hedge Ratio,Observacoes
mineracao_siderurgia,USIM3,BRAP4,-3.2243204521030937,0.018619376286552126,0.32567116908203214,749
oleo_gas,PETR4,LUXM4,-3.2240739708646027,0.018632794198337937,-2.6144668398421165,749
mineracao_siderurgia,GOAU3,CMIN3,-3.2235547083900467,0.01866108937023368,-0.06435406383051313,749
financeiro,BMIN4,BNBR3,-3.2221824841019715,0.01873604399167959,0.04320968858022863,749
financeiro,B3SA3,BAZA3,-3.221752967876294,0.018759559280450512,-0.02006834447890544,749
financeiro,CGRA4,PINE4,-3.2217480617872494,0.018759828029300683,-1.6622029045011741,749
energia_eletrica,ALUP3,TAEE3,-3.220049312671391,0.01885308546544131,-0.45530915955089385,749
financeiro,BBAS3,CXSE3,-3.2196252096127695,0.01887643077071623,1.3430208444633043,749
industria,RAPT3,INEP4,-3.2195914115424924,0.01887829231439455,0.07776389490259045,702
financeiro,INBR32,ITSA4,-3.2188873954023114,0.018917104838910116,9.114703238374874,585
financeiro,BSLI4,CGRA4,-3.216752855683204,0.019035208266838518,0.8124380237584286,742
industria,PTBL3,ETER3,-3.216259380741465,0.01906260345115346,0.46375934364935656,749
mineracao_siderurgia,CSNA3,BRAP3,-3.2158460142452046,0.01908557789206698,0.9625327910041709,749
energia_eletrica,ENMT4,RNEW4,-3.2124805175435003,0.019273528848865806,2.337409340581197,749
oleo_gas,OSXB3,RECV3,-3.2124069666292803,0.019277654360884845,0.13985170396987773,749
energia_eletrica,LIGT3,TAEE4,-3.212200470241519,0.01928924097445887,1.1414270230444834,749
financeiro,BRSR5,BPAC3,-3.2112903944107685,0.01934037814968478,0.1329536491975705,749
energia_eletrica,CMIG4,RNEW4,-3.2098151383106073,0.019423523884970057,-0.7418940423516367,749
energia_eletrica,EMAE4,ENGI3,-3.2085324615762114,0.01949606883169291,2.8869350291062013,749
financeiro,RPAD6,BBAS3,-3.207429390024208,0.0195586444865658,0.32182641497387654,749
financeiro,CGRA4,BNBR3,-3.206577990975072,0.019607062717512686,-0.1351038652722299,749
financeiro,PINE4,BAZA3,-3.204458622196334,0.019728042894640203,0.0607718814630249,749
energia_eletrica,ENMT4,CMIG3,-3.203627566842783,0.019775659285896856,-1.4772475254987723,749
energia_eletrica,ENMT4,REDE3,-3.202172868231775,0.019859249083928554,1.5759803465401918,749
financeiro,BRSR3,BRSR5,-3.200582797033863,0.019950969412458865,0.4512069407731656,749
financeiro,BRSR5,BSLI4,-3.1981348648408976,0.020092894721756183,0.04339595212648468,742
energia_eletrica,CPLE3,ALUP4,-3.198102869880308,0.020094755515873072,1.384033168985281,749
industria,INEP4,POMO4,-3.197419850888175,0.02013451498807218,-0.7041252168214286,702
financeiro,IRBR3,BMEB3,-3.1973657960187407,0.020137664517310642,-0.16548017721254707,749
financeiro,BSLI3,B3SA3,-3.1964457456389384,0.020191337414070705,1.7061810246383642,749
mineracao_siderurgia,GOAU3,CBAV3,-3.193244504129733,0.020379059040092025,-0.01775788181843649,749
oleo_gas,RECV3,PETR4,-3.1925262689048957,0.020421384415362023,-0.3805887867668594,749
energia_eletrica,ENMT4,CEBR5,-3.191927181471406,0.02045674690145781,-0.33034351463593215,749
financeiro,BSLI3,SANB4,-3.1871558468131447,0.020740291292357133,2.9259836626915394,749
industria,INEP4,POMO3,-3.187020368386858,0.020748391938995546,-0.9555472423308635,702
energia_eletrica,CEBR5,REDE3,-3.18615451965348,0.020800228499292917,3.8614870192836577,749
energia_eletrica,ENMT4,CEBR6,-3.1850259307424573,0.02086796366049691,-0.4311837452740705,749
financeiro,CXSE3,ITUB4,-3.1835519197011135,0.02095671873036626,0.7525968685845815,749
financeiro,CGRA4,BAZA3,-3.1834763744997043,0.02096127637574187,-0.11683473183596715,749
financeiro,CXSE3,PINE4,-3.1831011494586274,0.020983926478576782,2.029443969294639,749
financeiro,CGRA4,BBAS3,-3.1828318462546474,0.02100019581044611,-0.532920087305107,749
financeiro,BMIN4,PSSA3,-3.182386994998853,0.021027094467261902,0.11151380508258334,749
energia_eletrica,RNEW3,CMIG4,-3.1820430868193093,0.021047909938157718,-0.6474567452419826,749
financeiro,BNBR3,ITSA4,-3.180006744003045,0.021171529144582178,14.33988592251694,749
financeiro,SANB11,WIZC3,-3.1792175319446376,0.021219608640937082,1.440679031581881,749
financeiro,CGRA3,BAZA3,-3.177522831722128,0.021323171647420366,-0.13360492174867983,749
financeiro,CGRA3,BNBR3,-3.177506472267101,0.02132417350641719,-0.15719405964190547,749
financeiro,CGRA3,BPAC5,-3.1771118409910226,0.021348353251091925,-1.5498011836720622,749
mineracao_siderurgia,BRAP4,PMAM3,-3.1759286071057162,0.02142099472139794,1.4532975140984852,749
oleo_gas,OSXB3,PETR4,-3.175637230898307,0.021438915856928652,-0.11716154084773418,749
energia_eletrica,ENMT4,CGAS5,-3.175567335664953,0.0214432167073031,0.04618810995602253,749
financeiro,CGRA3,INBR32,-3.1735981607689756,0.021564693583890255,-0.16487506177811767,585
financeiro,BRSR6,BSLI4,-3.1733670267673473,0.02157899113107828,-0.15515049424037486,742
energia_eletrica,ALUP11,CEBR3,-3.171093122841013,0.021720089757365998,0.3702651040024816,749
energia_eletrica,ENMT4,LIGT3,-3.1708959481286896,0.021732362306025207,0.29130622615817203,749
industria,PLAS3,TGMA3,-3.170400902003983,0.02176320146892234,-0.17793785196897313,749
financeiro,B3SA3,RPAD5,-3.169925712612249,0.021792839328557814,-0.3976161702481715,749
oleo_gas,RECV3,PETR3,-3.1685404693656727,0.02187943758251566,-0.3993128084270869,749
energia_eletrica,RNEW3,CEBR5,-3.1666199197672547,0.02199999377781924,-0.24112077445535535,749
financeiro,IRBR3,BRSR5,-3.1663975226004757,0.02201399114895619,3.5535292315711624,749
energia_eletrica,ALUP4,RNEW4,-3.166327056674025,0.022018427786882948,-0.5034073573613398,749
energia_eletrica,ENMT4,CEBR3,-3.165887969453338,0.022046090820905064,0.004793775400359665,749
mineracao_siderurgia,GGBR3,GOAU3,-3.1649270848115365,0.02210673280839316,2.157789210061187,749
financeiro,IRBR3,BMEB4,-3.1645352037798995,0.022131506104435216,-0.23695707884536168,749
financeiro,BMIN4,BBAS3,-3.1642462702977183,0.022149786829754593,0.13078331873847102,749
energia_eletrica,ENGI4,CEBR6,-3.1642449106778128,0.02214987288336603,0.06337162701101527,749
energia_eletrica,ENMT4,ALUP3,-3.1640952919900913,0.022159344379395148,-2.879457085920762,749
energia_eletrica,ENMT4,EQPA7,-3.163790702801297,0.022178637005602922,-0.1122745295410516,749
financeiro,BRSR6,RPAD3,-3.161919811438519,0.022297458379876064,0.7127450280906137,749
financeiro,ITSA4,RPAD3,-3.1607190605263225,0.02237400886447594,0.8038406678548634,749
industria,MYPK3,VLID3,-3.15934507488796,0.02246188250883319,-0.10405539911535469,749
oleo_gas,PETR4,PETR3,-3.158211104771667,0.02253463077853577,1.0534853490320957,749
financeiro,SANB4,PSSA3,-3.1573202306458965,0.022591926522105527,-0.09980406989147231,749
energia_eletrica,CEBR5,RNEW3,-3.1541758316289217,0.02279516456960278,-2.01151998375198,749
energia_eletrica,ENMT4,EQPA6,-3.1538323769556063,0.022817459266445603,0.3126247158110954,749
financeiro,PINE4,CXSE3,-3.1531454170661832,0.022862108538833283,0.44002918962705967,749
financeiro,RPAD3,ITSA3,-3.1521690931221076,0.022925695171141656,0.8291869257616511,749
energia_eletrica,ENMT4,CMIG4,-3.1511410593531197,0.02299281484849316,-0.32216712714344425,749
financeiro,CGRA3,SANB4,-3.150078500806834,0.023062367133318842,1.9070184542331416,749
financeiro,IRBR3,ITSA4,-3.149770277890541,0.02308257659836873,-1.3044552430965726,749
mineracao_siderurgia,USIM6,BRAP3,-3.1494584664615144,0.02310303693081468,0.3308667764842521,749
mineracao_siderurgia,GOAU3,PMAM3,-3.1492089999227386,0.023119417625955926,-0.034829369889632956,749
energia_eletrica,ENGI4,RNEW3,-3.148078845851195,0.023193752644668546,-0.17604771611023037,749
energia_eletrica,LIGT3,TAEE11,-3.147402828081111,0.023238315864729013,0.3769880221429929,749
mineracao_siderurgia,GOAU3,FESA4,-3.1454358195894483,0.02336840257582448,0.08478449505510625,749
energia_eletrica,LIGT3,TAEE3,-3.1453703770574277,0.023372741364463892,1.1024788363721665,749
energia_eletrica,RNEW4,ALUP3,-3.1425135295919433,0.02356282769754358,-0.8855921608004137,749
industria,INEP3,POMO3,-3.1420830796327017,0.023591584019595047,-0.9757570040786211,749
financeiro,ITSA4,CXSE3,-3.1420449802282495,0.02359413071962589,0.2928348628317598,749
energia_eletrica,ENMT4,COCE3,-3.140589048427198,0.023691628434285704,0.045988965297955424,749
financeiro,PSSA3,BSLI3,-3.1400781297539027,0.023725924896158847,-0.8554195836677257,749
financeiro,B3SA3,ITUB3,-3.1383896169413292,0.023839574850353772,-0.07336313019286354,749
financeiro,BSLI3,BMEB4,-3.138316814873632,0.02384448554059706,-0.36250711583631234,749
industria,ETER3,FRAS3,-3.138016517996385,0.02386475058114531,-0.614410663009494,749
financeiro,BPAC11,PINE4,-3.137665471308717,0.023888459232867792,3.49862068030178,749
agro_alimentos,CAML3,AGRO3,-3.137214004612137,0.023918979833668627,0.15061466545001453,749
financeiro,B3SA3,IRBR3,-3.134876476778432,0.024077542961965993,0.02714100937840912,749
mineracao_siderurgia,USIM6,PMAM3,-3.1346033826463255,0.02409612697273646,0.6881544231427275,749
financeiro,BSLI3,BAZA3,-3.1339946438857473,0.024137596081796584,-0.22461841424547715,749
agro_alimentos,SLCE3,ABEV3,-3.133430410361005,0.024176088320506245,0.5691890051768566,749
energia_eletrica,ENGI4,RNEW4,-3.1329109722466146,0.024211571392856634,-0.16594375399182812,749
financeiro,IRBR3,ITSA3,-3.1314158814367996,0.024313952572504415,-1.5891466013999522,749
energia_eletrica,ALUP11,TAEE3,-3.131061068485604,0.024338304273401886,-1.2294548575495052,749
energia_eletrica,TAEE4,CBEE3,-3.1310011185979096,0.02434242086030353,0.16172479636714943,749
industria,AERI3,TGMA3,-3.1291861618964405,0.024467333251941403,-5.235841795983406,749
financeiro,CGRA4,WIZC3,-3.1290431477918332,0.024477199482357916,2.4335806589229314,749
mineracao_siderurgia,GOAU3,USIM6,-3.128456077088503,0.02451773614700893,-0.02454870706037265,749
financeiro,IRBR3,WIZC3,-3.128439509115152,0.024518880988569657,7.576661167707555,749
industria,ETER3,VLID3,-3.128309286287212,0.02452788094794404,-0.5008535487440184,749
oleo_gas,PETR3,BRAV3,-3.126818812584095,0.024631093513105513,-0.303090897825034,749
financeiro,BBSE3,CGRA3,-3.1250801533367727,0.024751965180530147,-0.8323005257312258,749
financeiro,IRBR3,BRSR6,-3.1248756783255023,0.02476621381792787,-0.9407713527744797,749
industria,INEP4,VLID3,-3.124024463590519,0.024825605826442637,-0.2668414175776554,702
industria,INEP3,POMO4,-3.123422415149862,0.024867686728956173,-0.7197539653481605,749
financeiro,SANB11,SANB4,-3.12336926638364,0.02487140457548812,1.9562355113619254,749
energia_eletrica,TAEE3,EQPA7,-3.1215420097067073,0.024999515754033825,-0.7449767145292635,749
financeiro,BRSR6,PINE4,-3.121319075227866,0.02501518478303067,0.6549432702591399,749
energia_eletrica,EGIE3,CGAS3,-3.1209189207581205,0.025043330992944302,-0.05761533564414117,749
oleo_gas,PETR3,OSXB3,-3.1200602677970615,0.025103819272756588,-1.8993961759606557,749
mineracao_siderurgia,GGBR4,VALE3,-3.1197019156409684,0.025129100760461383,0.15019215638048128,749
financeiro,SANB11,B3SA3,-3.1187131512961654,0.025198971066756344,1.0175370730244069,749
energia_eletrica,ALUP11,RNEW4,-3.1181562417528066,0.025238398231581305,-1.6052338999923021,749
energia_eletrica,ENGI4,CEBR5,-3.117481437105179,0.025286243067167268,0.06580479391882899,749
oleo_gas,PETR3,UGPA3,-3.116633070708447,0.025346504460795404,0.6256999108790532,749
agro_alimentos,AGRO3,JALL3,-3.11598530824077,0.02539259965620009,1.4196103282796615,749
financeiro,BMIN4,BAZA3,-3.1153375003610577,0.02543877019253886,0.027470522422172874,749
oleo_gas,PETR3,DEXP4,-3.1148128780841753,0.02547621395654317,1.9789183126102354,749
energia_eletrica,ALUP11,REDE3,-3.1141108585667983,0.02552639321654086,1.8094309738389114,749
financeiro,B3SA3,BNBR3,-3.1138766406015694,0.025543153652473612,-0.019819252486902084,749
industria,AERI3,ROMI3,-3.113170754785953,0.02559372349174793,-1.0064357852925419,749
financeiro,BPAC3,BMIN3,-3.112885756041345,0.02561416525933087,0.2570311507089414,749
industria,TGMA3,LUPA3,-3.1127924986631603,0.025620857268939548,-2.9449907080421345,749
financeiro,BPAC11,BMIN4,-3.1125510412528143,0.02563819087670596,1.6350952735801867,749
industria,TUPY3,KEPL3,-3.1124844937745015,0.02564296992158975,1.56508656037716,749
energia_eletrica,ENGI4,ENGI3,-3.108422176557726,0.02593615559463229,0.2770292692414841,749
mineracao_siderurgia,CSNA3,USIM5,-3.1066337895031535,0.026066137605509413,1.5608703591433826,749
financeiro,IRBR3,PINE4,-3.106623266755174,0.026066904064021408,-3.0400096652144306,749
energia_eletrica,REDE3,CGAS5,-3.106522441381074,0.02607424898910923,-0.03419576008232738,749
energia_eletrica,CEBR6,RNEW4,-3.106278248533016,0.02609204531369127,-2.671611303820103,749
financeiro,PINE4,BPAC5,-3.1060012862100392,0.02611224244549508,0.7517795930272603,749
financeiro,BRSR6,BBAS3,-3.103017692808985,0.026330670234641293,0.25109836870171676,749
energia_eletrica,AURE3,COCE5,-3.102912931072246,0.026338368230417752,0.16300240713763833,691
energia_eletrica,CMIG3,ENGI3,-3.0996040916636955,0.026582501349638455,-0.28201953167458366,749
energia_eletrica,ALUP4,EQPA6,-3.0987322179732977,0.026647152400769397,-0.43699878474905784,749
mineracao_siderurgia,CMIN3,FESA4,-3.097302094882026,0.026753490853527174,-0.20539457005519565,749
industria,TUPY3,AERI3,-3.0967106693399433,0.026797573278571296,-0.05797595259528254,749
financeiro,ITSA3,CXSE3,-3.0928953164010524,0.027083454166656157,0.2637768843560126,749
financeiro,B3SA3,ITUB4,-3.0925081885812373,0.027112606886051268,-0.053896225389901305,749
financeiro,ITSA3,RPAD5,-3.091838963070171,0.027163066466249258,0.5913900201639389,749
mineracao_siderurgia,GOAU3,BRAP4,-3.0889624159685702,0.027380875682011044,0.03563793470865651,749
financeiro,RPAD3,INBR32,-3.0879552888197837,0.02745748720979864,0.0720586013671621,585
energia_eletrica,ALUP3,CEBR3,-3.087938214280254,0.027458787640781118,0.13758647376014957,749
oleo_gas,OSXB3,DEXP4,-3.0876897969930837,0.027477713565887612,-0.4504866484868871,749
mineracao_siderurgia,USIM6,USIM3,-3.0874040487490366,0.02749949740725267,0.629418381259441,749
agro_alimentos,JALL3,SMTO3,-3.0873877733223827,0.027500738599562372,0.15846908407984847,749
energia_eletrica,ENGI4,LIGT3,-3.0850489274747277,0.027679602711798694,0.06042747013219375,749
financeiro,BBSE3,BMEB4,-3.0830814138333054,0.02783083966034413,0.21032981444052223,749
financeiro,BNBR3,PINE4,-3.082629146486781,0.027865703934839673,11.112954486086814,749
financeiro,CGRA3,SANB11,-3.081844463489763,0.027926282090355352,0.94752578996737,749
agro_alimentos,SLCE3,TTEN3,-3.0817479327080903,0.027933742124301594,-0.3205265762814565,749
energia_eletrica,ALUP11,TAEE11,-3.081432121766627,0.027958160355250568,-0.40513520160512023,749
energia_eletrica,RNEW3,ALUP3,-3.0801175529935874,0.028059998061688556,-1.009151090803675,749
financeiro,ITUB4,BMIN4,-3.08005192028365,0.0280650908396286,1.08370734552136,749
financeiro,SANB4,CGRA4,-3.078386593966467,0.028194576913317188,0.2355039349061968,749
energia_eletrica,CMIG4,TAEE11,-3.0772819336616943,0.02828075051551359,-0.1855670172158366,749
mineracao_siderurgia,GOAU3,BRAP3,-3.0763715979647634,0.02835193423925203,0.04751419228446064,749
energia_eletrica,CMIG3,CGAS5,-3.076091477302773,0.02837386908726154,0.05701511899268049,749
energia_eletrica,ALUP3,CPLE3,-3.0759689578606046,0.028383467532726234,0.6293958441468437,749
financeiro,PINE4,ITUB4,-3.0752232501158536,0.028441947833506332,0.3406717120171569,749
energia_eletrica,EQTL3,ALUP4,-3.074844428118935,0.02847169546010823,4.5667931558275034,749
mineracao_siderurgia,FESA3,USIM5,-3.0747803614339437,0.028476729031882052,-0.15244029732153253,749
energia_eletrica,ENGI4,EQPA5,-3.0736239801832173,0.028567714125328124,0.14275749695280687,749
financeiro,CGRA4,BPAC5,-3.072660504739838,0.028643710883265543,-1.2556183068745657,749
energia_eletrica,CMIG3,TAEE11,-3.069633361141096,0.02888361035669743,-0.1610064206116153,749
financeiro,CGRA3,SANB3,-3.069623469815275,0.028884397043778768,1.9493741328595426,749
financeiro,ITSA3,BMEB3,-3.068774850879735,0.02895195846056152,0.08507378052292133,749
industria,RAIL3,JSLG3,-3.067489302135486,0.02905456243210981,0.8319121515791141,749
financeiro,SANB3,CGRA4,-3.066028103972468,0.029171562488928958,0.22473212449393065,749
mineracao_siderurgia,GOAU3,VALE3,-3.064817513783553,0.02926880050176368,0.013370885705017458,749
industria,MYPK3,ETER3,-3.064236088891581,0.029315600455166617,0.20118889107555163,749
financeiro,BAZA3,CXSE3,-3.062051754000415,0.02949199270606291,6.777485936852106,749
financeiro,B3SA3,BBAS3,-3.061211772303627,0.029560064677516082,-0.05099100570965963,749
financeiro,IRBR3,CXSE3,-3.0609550793284077,0.02958089375424864,-1.442225055618451,749
energia_eletrica,ALUP3,REDE3,-3.0607249857308902,0.02959957509360841,0.6760811109903893,749
mineracao_siderurgia,GOAU4,FESA4,-3.060719690598493,0.0296000051247768,0.21132515582382932,749
industria,RAPT3,RAIL3,-3.059508156076546,0.029698537138047917,0.13882402549226536,749
energia_eletrica,ALUP11,TAEE4,-3.057766224407809,0.0298406956088493,-1.220522206923732,749
energia_eletrica,CEBR6,REDE3,-3.057439090116015,0.029867457545185987,4.604796023059653,749
industria,MYPK3,AERI3,-3.0561495278899633,0.029973152420521964,0.020462688176515285,749
financeiro,ITSA3,RPAD3,-3.0552251896445948,0.03004910890514214,0.729752395325189,749
financeiro,B3SA3,BMIN3,-3.0551113729497503,0.030058473002195427,0.07753931779956375,749
energia_eletrica,EMAE4,ALUP4,-3.0541145845860704,0.030140588584383402,4.419425507415275,749
energia_eletrica,EMAE4,EQPA5,-3.0534942138853403,0.030191791271140023,4.591160842137386,749
energia_eletrica,CEBR6,RNEW3,-3.053432284024713,0.030196906757589334,-2.5269741797388363,749
energia_eletrica,EQPA5,ALUP4,-3.0531847093896824,0.030217364120160753,0.6273655002410367,749
industria,KEPL3,MYPK3,-3.0526761190260467,0.030259426545378627,-0.12390936890030767,749
energia_eletrica,CMIG3,TAEE4,-3.049215199363618,0.030546984958270677,-0.492265047996527,749
financeiro,CGRA4,PABY11,-3.0490980220655377,0.030556761489151433,-0.3467167155231532,749
oleo_gas,PETR4,DEXP4,-3.0490064779113246,0.030564401206668656,2.313339778062586,749
mineracao_siderurgia,GGBR4,FESA4,-3.0477709845591203,0.030667667148749748,0.6680057991902268,749
financeiro,CXSE3,ITUB3,-3.046359745507118,0.03078598565078154,0.8683785497565641,749
mineracao_siderurgia,USIM6,FESA4,-3.043327399525936,0.031041532777037348,0.460530851114661,749
financeiro,CGRA3,BBSE3,-3.0413363396442255,0.031210306434093234,-0.68904833761812,749
energia_eletrica,LIGT3,ENGI11,-3.0390772115908438,0.03140274748800419,0.17743642556175263,749
energia_eletrica,ALUP4,EMAE4,-3.0377096153257233,0.03151973393628375,0.016941692081836716,749
oleo_gas,BRAV3,PETR3,-3.037359706215477,0.03154972518077657,-0.6459214012996374,749
financeiro,IRBR3,BPAC11,-3.0371672286619265,0.03156623306300442,-0.4006046680991373,749
energia_eletrica,CMIG4,TAEE3,-3.0363014628704845,0.03164057645948201,-0.5508305221578026,749
industria,INEP4,FRAS3,-3.0361341084613884,0.03165496434532394,-0.31642540146166226,702
energia_eletrica,CMIG4,TAEE4,-3.036051564686394,0.03166206289130741,-0.5620894726031657,749
energia_eletrica,ALUP3,TAEE11,-3.0353870280355535,0.03171926057346165,-0.15026389997342396,749
financeiro,CGRA3,PINE4,-3.03537420854074,0.031720364829409486,-1.9734540891008656,749
financeiro,IRBR3,BBSE3,-3.035236043014237,0.0317322683156167,-3.2165254641480323,749
energia_eletrica,RNEW3,CEBR6,-3.033575234382281,0.03187565051928755,-0.21163511267433052,749
financeiro,CGRA3,BSLI3,-3.0324310400968018,0.031974751792145005,0.5690853725445183,749
industria,FRAS3,VLID3,-3.032029189596329,0.03200961900249795,0.6436612479127305,749
energia_eletrica,TAEE3,CPLE3,-3.028612357879364,0.03230739225890801,-0.46849482153977223,749
mineracao_siderurgia,GOAU4,BRAP3,-3.0285782805877557,0.03231037385836724,0.14523426249286528,749
financeiro,ITSA4,BMEB3,-3.026815085916502,0.032464963852058396,0.0928178994034537,749
energia_eletrica,CMIG4,ALUP3,-3.026315307919815,0.03250889639906851,1.1321987203370345,749
financeiro,SANB4,B3SA3,-3.0250143693551004,0.032623490818690565,0.5349340533050314,749
industria,RAPT3,VLID3,-3.024637772590066,0.032656727578665126,0.06872834989492312,749
energia_eletrica,CBEE3,LIGT3,-3.0227068886701947,0.03282759022708127,1.2359238170077247,749
energia_eletrica,CPLE3,ALUP3,-3.022082135676361,0.03288303624059757,1.2311515060535534,749
energia_eletrica,CEBR6,CPLE3,-3.0220669914112364,0.032884381259270026,2.3446591569015287,749
financeiro,IRBR3,RPAD6,-3.0208869231917226,0.032989331012956216,-5.4680325182768055,749
energia_eletrica,TAEE4,EQPA5,-3.0194774415205567,0.033115055611654017,-0.7134550707252435,749
financeiro,CGRA3,BBAS3,-3.0190124597835997,0.03315662055722467,-0.6317655888683829,749
energia_eletrica,ENGI4,CEBR3,-3.0188249543887204,0.033173394258290786,0.04990572111237456,749
financeiro,CGRA4,CXSE3,-3.0179297237622587,0.03325357818731841,-0.7022150399989767,749
industria,INEP4,PTBL3,-3.017855947989196,0.03326019344489674,0.7164977488758872,702
energia_eletrica,CEBR6,CGAS3,-3.0173439291942774,0.033306135393332346,-0.20931670281550743,749
industria,INEP3,VLID3,-3.0156238658843217,0.03346086541164896,-0.27386231036821856,749
financeiro,BPAC3,PINE4,-3.0153838888366784,0.03348250109672908,1.153906969363145,749
energia_eletrica,ALUP3,TAEE4,-3.015254921083871,0.03349413337514464,-0.45261246948745715,749
energia_eletrica,RNEW4,ALUP4,-3.0148326124446774,0.0335322475573869,-0.948158228505991,749
industria,POMO3,LUPA3,-3.014683589738811,0.03354570591089351,-0.9021201319857919,749
financeiro,IRBR3,BPAC5,-3.0144719359213297,0.03356482838738044,-2.375759392269433,749
energia_eletrica,REDE3,AURE3,-3.0140110456073317,0.033606500785493015,-0.24002780213810815,691
financeiro,WIZC3,BPAC11,-3.0126871073076606,0.03372645122333109,-0.07949096948709447,749
energia_eletrica,CBEE3,COCE5,-3.0125037687342173,0.03374309045276119,0.27987101777254614,749
mineracao_siderurgia,CSNA3,BRAP4,-3.0121564540202606,0.03377463068564843,0.7636371940972877,749
energia_eletrica,CBEE3,EQPA5,-3.0113339321870725,0.03384942479379663,-2.6572616551087584,749
energia_eletrica,CEBR3,CGAS3,-3.0097615673546336,0.03399279419643407,-0.20614669879433886,749
mineracao_siderurgia,FESA3,CSNA3,-3.0095765411202238,0.03400969875834778,-0.07338330049722275,749
industria,PLAS3,RAIL3,-3.009187544325889,0.03404526188526353,-0.23281506132091226,749
financeiro,BRSR5,PABY11,-3.0076502201100763,0.03418611611498489,0.053026460816540257,749
industria,POMO4,LUPA3,-3.0075822195140978,0.0341923578964748,-1.2291479901789004,749
financeiro,BRSR6,RPAD6,-3.0070108539039477,0.03424484167898076,0.4821315441683232,749
energia_eletrica,EQPA5,RNEW3,-3.006014146170703,0.03433655905290274,-0.43057084373404,749
energia_eletrica,EQPA5,CBEE3,-3.0057546723925874,0.03436046995458183,-0.14059756427702022,749
financeiro,BPAC3,ITSA3,-3.0041660395914542,0.03450717197047441,1.972546775969344,749
financeiro,SANB4,SANB11,-3.003686144165223,0.03455159179680838,0.5052426964702325,749
industria,KEPL3,PLAS3,-3.003559051727145,0.03456336374930527,-0.17311798287128782,749
oleo_gas,DEXP3,PRIO3,-3.0016172439738327,0.03474364580758908,0.10666226137508932,749
oleo_gas,BRAV3,RECV3,-3.001464175365515,0.03475789077709837,1.1926884432488636,749
energia_eletrica,CMIG3,TAEE3,-3.0008395033055564,0.03481607557066022,-0.45324630844396885,749
energia_eletrica,ENGI11,CPFE3,-3.0007625335059713,0.0348232505770854,1.1087167701936778,749
mineracao_siderurgia,GOAU4,CMIN3,-2.999330042114496,0.03495701329797637,-0.15319525583569926,749
oleo_gas,PETR4,RECV3,-2.9982878883139383,0.035054599612094416,-0.5391584211752815,749
industria,VLID3,FRAS3,-2.998053607192149,0.035076569113990146,1.1989370985594916,749
energia_eletrica,CBEE3,AURE3,-2.9968075120061965,0.035193615990515285,0.9639743450288429,691
energia_eletrica,LIGT3,ENGI3,-2.9967455818428372,0.035199441737022365,0.41322568555250677,749
financeiro,B3SA3,ABCB4,-2.9960117045904884,0.03526853927867003,-0.052684005882586725,749
mineracao_siderurgia,GGBR3,FESA3,-2.9946696346413715,0.03539519673068518,0.3008550836330175,749
energia_eletrica,ENGI4,CGAS5,-2.9943947654830407,0.035421184719849286,-0.014077574301172041,749
financeiro,SANB4,CGRA3,-2.993918823882768,0.03546622152683832,0.20667087045358384,749
energia_eletrica,RNEW3,EQTL3,-2.9929835267878753,0.035554866400771684,-0.2020313265754835,749
financeiro,INBR32,PINE4,-2.9920747409598385,0.03564117754494685,6.689242865005103,585
mineracao_siderurgia,GOAU3,FESA3,-2.9911816058228236,0.03572617437100637,0.18637674409216828,749
energia_eletrica,EQPA7,CMIG4,-2.989874805424333,0.0358508463475635,0.3224755485157953,749
energia_eletrica,CBEE3,ALUP4,-2.9892936732325874,0.035906405491235374,-3.8277042370280423,749
energia_eletrica,CEBR5,ALUP3,-2.9888558291675187,0.035948313498143446,2.2106597663945657,749
energia_eletrica,RNEW4,CMIG4,-2.98787805392187,0.03604204957123762,-0.5748082538947731,749
energia_eletrica,EQPA7,LIGT3,-2.986825269955871,0.036143206677508435,-0.19839839138944176,749
energia_eletrica,REDE3,EQPA6,-2.985316989845688,0.036288547048533126,-0.3160959787941071,749
financeiro,SANB11,PSSA3,-2.985229143381812,0.036297027229237916,-0.18591357701426886,749
mineracao_siderurgia,GOAU4,BRAP4,-2.98502879581464,0.03631637384919041,0.1125456722518216,749
financeiro,BRSR6,BBSE3,-2.9838519707504303,0.0364301897228307,0.10386254450095786,749
energia_eletrica,LIGT3,EGIE3,-2.981364482858442,0.036671754203689406,0.2988268352487848,749
energia_eletrica,ENGI11,EMAE4,-2.98029903576997,0.03677563338471772,0.11803659010080868,749
financeiro,BPAC5,BNBR3,-2.979714648275272,0.03683271520615008,0.09025243274754657,749
energia_eletrica,ALUP4,CBEE3,-2.979513318345813,0.0368523979772077,-0.15504753233565463,749
financeiro,BPAC3,ITSA4,-2.9786338632886236,0.03693848061115718,1.8048063647908905,749
oleo_gas,PRIO3,OSXB3,-2.976045784759865,0.03719278836256454,-4.521631286798177,749
energia_eletrica,CBEE3,COCE3,-2.975419007735822,0.037254597216474616,0.2109718463788445,749
energia_eletrica,EQPA7,COCE3,-2.9735905039255335,0.03743540659424981,-0.040967278744951735,749
energia_eletrica,ENGI4,EQPA6,-2.97240688534582,0.03755284010936318,-0.10066379201455684,749
financeiro,ITUB4,BMEB4,-2.972123089209882,0.03758104310200365,0.2939174603763894,749
mineracao_siderurgia,USIM6,BRAP4,-2.971566590227725,0.03763639833535913,0.24089864710801384,749
