data,TAEE3,TAEE11,spread_observado,rho,var_mr,var_rw,mr_filtrado,rw_filtrado,std_mr,zscore_mr,sinal
2023-05-23 00:00:00+00:00,12.359999656677246,37.25,-0.3469535408367488,0.12132044627508123,0.0037331101072102272,1e-06,-0.0626775670483858,-0.2826486835953368,0.0626284456696126,-1.0007843301593708,0
2023-05-24 00:00:00+00:00,12.40999984741211,37.33000183105469,-0.3242440755495988,0.11983144328959587,0.003753839637212054,1e-06,-0.03998329505023093,-0.2833937578530745,0.06278727918953003,-0.636805664560446,0
2023-05-25 00:00:00+00:00,12.420000076293944,37.619998931884766,-0.41316947318219555,0.06191821118764556,0.0033916775695246016,1e-06,-0.12299461465599341,-0.28661619390435406,0.05981509474675565,-2.0562470924225127,1
2023-05-26 00:00:00+00:00,12.479999542236328,37.68000030517578,-0.3736380513255959,0.13317366150420798,0.003254820508408139,1e-06,-0.08325482264524267,-0.2883229555310827,0.05865233678745683,-1.4194630121377745,1
2023-05-29 00:00:00+00:00,12.59000015258789,37.86000061035156,-0.32504027193797747,0.2746783577862344,0.003663078444425737,1e-06,-0.03610433889647741,-0.2885735171430362,0.06204528138111156,-0.5819030568127724,1
2023-05-30 00:00:00+00:00,12.5,37.59000015258789,-0.3229361780799529,0.313936458905351,0.003863252823009457,1e-06,-0.033415831115839484,-0.2889472635712434,0.06364144585308978,-0.5250639841366387,1
2023-05-31 00:00:00+00:00,12.399999618530272,36.91999816894531,-0.19438128845202307,0.22000251168796048,0.00336252316631582,1e-06,0.08954484830133229,-0.286817244322305,0.059562422863585464,1.5033782038453158,0
2023-06-01 00:00:00+00:00,12.369999885559082,37.08000183105469,-0.27896247231863924,0.19945455000965415,0.003202874262451641,1e-06,0.008375343712199411,-0.2870406990280504,0.05819737091061322,0.14391275037257797,0
2023-06-02 00:00:00+00:00,12.270000457763672,36.93000030517578,-0.3277924405462933,0.27543727584609873,0.0036252222444475212,1e-06,-0.03884032209027384,-0.28781375719322333,0.06172734035635258,-0.6292239689260587,0
2023-06-05 00:00:00+00:00,12.220000267028809,36.66999816894531,-0.28909907486949926,0.18083384180718087,0.0030324018285391744,1e-06,-0.0016012581431427498,-0.2876772309955867,0.056700821396699484,-0.028240475247082716,0
2023-06-06 00:00:00+00:00,12.4399995803833,37.36000061035156,-0.30447771397459356,0.18663992079878264,0.0031501928410751713,1e-06,-0.015929264682768108,-0.2880506834782658,0.05772710376284166,-0.2759408257897326,0
2023-06-07 00:00:00+00:00,12.489999771118164,37.459999084472656,-0.28858962875596106,0.2570986643005396,0.002667841999902626,1e-06,-0.0007507352665683822,-0.287964756006153,0.05337218081143638,-0.01406604068176876,0
2023-06-09 00:00:00+00:00,12.600000381469728,38.0099983215332,-0.36620820133048504,-0.053598167627308096,0.0017593625986559625,0.00039945038002433706,-0.05854701648886105,-0.30434090753035015,0.0468900490586691,-1.2486021589699487,0
2023-06-12 00:00:00+00:00,12.619999885559082,38.15999984741211,-0.39737815680888744,0.12573232835268017,0.00247641512389848,1e-06,-0.07992234028821271,-0.31447899273421037,0.05380862779267124,-1.4853071629360184,1
2023-06-13 00:00:00+00:00,12.470000267028809,37.650001525878906,-0.37340395513692926,0.11131316854046497,0.00237422189879907,1e-06,-0.051473895910565795,-0.320112221738494,0.05253826110706953,-0.9797411415209455,1
2023-06-14 00:00:00+00:00,12.6899995803833,38.11000061035156,-0.3103224092265542,0.24614229983745972,0.0025927304148333223,1e-06,0.007146206411187737,-0.3182481497347975,0.05446112740635371,0.13121664481653797,0
2023-06-15 00:00:00+00:00,12.619999885559082,38.0099983215332,-0.34620869724113135,0.12475857189409276,0.0021246999979507596,1e-06,-0.023741729407022672,-0.32129112524259545,0.04966478441911342,-0.4780395140079517,0
2023-06-16 00:00:00+00:00,12.460000038146973,37.38999938964844,-0.29471062760710964,0.3087174515931795,0.0030239728388016035,1e-06,0.02358145926721694,-0.3193302841629158,0.05802141590349998,0.4064268149959859,0
2023-06-19 00:00:00+00:00,12.5600004196167,37.810001373291016,-0.33798395215105437,0.22302742898458885,0.0026300649385412106,1e-06,-0.016156844764956317,-0.32100056146959416,0.05437520067863544,-0.29713627836420115,0
2023-06-20 00:00:00+00:00,12.609999656677246,37.83000183105469,-0.2948073964524358,0.24093750240362077,0.0027605731140711953,1e-06,0.02331570596012843,-0.3191225252525731,0.05548027081153642,0.4202522017120404,0
2023-06-21 00:00:00+00:00,12.59000015258789,37.84999847412109,-0.32162828061030524,0.23354388915713575,0.0027132132701840903,1e-06,-0.0017499162639495955,-0.3196096380075691,0.054961523731971225,-0.03183893285934621,0
2023-06-22 00:00:00+00:00,12.529999732971191,37.58000183105469,-0.2895257550745036,0.21399075081330213,0.0026404656362197746,1e-06,0.02715250764302222,-0.317733704371946,0.05420261903069728,0.5009445692586291,0
2023-06-23 00:00:00+00:00,12.65999984741211,38.04999923706055,-0.31985409811196064,0.21545112987532244,0.0026529199408445534,1e-06,-0.0013772312143624874,-0.31820123904936926,0.05424040550484862,-0.025391241115248944,0
2023-06-26 00:00:00+00:00,12.619999885559082,37.810001373291016,-0.27798448620867156,0.1986657115607218,0.0025900052543313895,1e-06,0.03640991858355086,-0.31582623915682895,0.05357518093066238,0.6796042113357116,0
2023-06-27 00:00:00+00:00,12.470000267028809,37.459999084472656,-0.3085891328453165,0.19938208535671018,0.0026061069707186556,1e-06,0.007239146498186083,-0.31582749083532524,0.05365707077595753,0.13491505207976753,0
2023-06-28 00:00:00+00:00,12.4399995803833,37.27999877929688,-0.27718698852688384,0.20545571005069158,0.002548658401955868,1e-06,0.03527517433321664,-0.31380147858638746,0.05305263408716758,0.6649090085754862,0
2023-06-29 00:00:00+00:00,12.43000030517578,37.16999816894531,-0.24966216689050214,0.20050978143976578,0.0025283269982976455,1e-06,0.05902775028277635,-0.31076484244398506,0.05279863276791667,1.1179787655153985,0
2023-06-30 00:00:00+00:00,12.59000015258789,37.63999938964844,-0.24999207825017677,0.15185234092291114,0.00228666505119305,1e-06,0.05564394714202735,-0.30769507660297574,0.05036520661704153,1.1048092697231129,0
2023-07-03 00:00:00+00:00,12.460000038146973,37.5099983215332,-0.33564541448526697,0.18715564804067145,0.002393551096565578,1e-06,-0.024467326266309687,-0.30970777765439383,0.05136981616951424,-0.476297718986777,0
2023-07-04 00:00:00+00:00,12.43000030517578,37.400001525878906,-0.3281223519059733,0.13737998965617595,0.0021983772842282894,1e-06,-0.016926032657451948,-0.3105745974122707,0.04934910261113771,-0.3429856220654329,0
2023-07-05 00:00:00+00:00,12.369999885559082,37.119998931884766,-0.2926065337490851,0.15428508740243654,0.0022585783295381453,1e-06,0.01604581347543288,-0.30948467937614166,0.04990601100400402,0.3215206575846245,0
2023-07-06 00:00:00+00:00,12.34000015258789,37.02999877929688,-0.2919048512383071,0.1190763081782125,0.0021116450581524712,1e-06,0.016026767710449696,-0.3086044221900899,0.048336674319855805,0.3315653783790872,0
2023-07-07 00:00:00+00:00,12.449999809265137,37.16999816894531,-0.2296626628011449,0.15771286774585105,0.0020426739112563517,1e-06,0.07145796931270491,-0.30452120550571676,0.04756510076352064,1.5023193090239084,-1
2023-07-10 00:00:00+00:00,12.279999732971191,36.75,-0.2563903343748297,0.050778503544673566,0.0017394938534167782,1e-06,0.042931461820335984,-0.3015890790134537,0.04414298507171828,0.9725545689895244,-1
2023-07-11 00:00:00+00:00,12.149999618530272,36.47999954223633,-0.29428620236983605,0.14672321563078486,0.0020980873377093616,1e-06,0.0072107555920031645,-0.30154068803914064,0.04803266418967727,0.1501219162761501,-1
2023-07-12 00:00:00+00:00,12.09000015258789,36.220001220703125,-0.26559341319397234,0.13970968180371168,0.002077372051307245,1e-06,0.03275644101110323,-0.29988738577575114,0.0477751684281501,0.6856373737408421,-1
2023-07-13 00:00:00+00:00,12.100000381469728,36.220001220703125,-0.2555931843121346,0.13842414172682632,0.00204865150228779,1e-06,0.040672080117629836,-0.2980395347257224,0.04743429789257682,0.8574403316717959,-1
2023-07-14 00:00:00+00:00,12.109999656677246,36.16999816894531,-0.22853655505308978,0.15522161216134772,0.002042027919052744,1e-06,0.06386160736488156,-0.29523343439519373,0.04733268495354575,1.3492073696549851,-1
2023-07-17 00:00:00+00:00,12.130000114440918,36.40999984741211,-0.29040697233914514,0.19378696329645612,0.0021447320635094545,1e-06,0.005450104018901737,-0.29553215037920905,0.04839007837702528,0.11262854290993142,-1
2023-07-18 00:00:00+00:00,12.09000015258789,36.36000061035156,-0.313350881434058,0.36206558513540893,0.0027095395528760795,1e-06,-0.016632148331013893,-0.29602894865905777,0.053938039842803334,-0.3083565583674623,0
2023-07-19 00:00:00+00:00,12.0600004196167,36.18999862670898,-0.2853584734755614,0.3565862022398292,0.0026128978283782617,1e-06,0.009643056051033183,-0.2956003892001245,0.05302412756949033,0.18186166360579073,0
2023-07-20 00:00:00+00:00,12.06999969482422,36.380001068115234,-0.3401740205596564,0.31376576289628816,0.0024544837160547003,1e-06,-0.04138056388188246,-0.2969743819866492,0.05148921403007396,-0.8036744133968093,0
2023-07-21 00:00:00+00:00,12.210000038146973,36.61000061035156,-0.2786325609589628,0.2669356136612722,0.0022322312690989292,1e-06,0.016140367298886286,-0.29599828077806895,0.049254676752059495,0.3276920764323442,0
2023-07-24 00:00:00+00:00,12.170000076293944,36.75,-0.3663899910520776,0.1985850928643209,0.002057135848082432,1e-06,-0.06427035346793691,-0.29881955705317553,0.04740582473905886,-1.3557480293130084,1
2023-07-25 00:00:00+00:00,12.079999923706056,36.2400016784668,-0.2824163234377348,0.1342846980953603,0.0018484946747967831,1e-06,0.014057539107629921,-0.29770778277498866,0.04509999075985351,0.31169716159107214,0
2023-07-26 00:00:00+00:00,12.079999923706056,36.31999969482422,-0.3097057475920355,0.1676672047951807,0.0019153716317241694,1e-06,-0.010730768546239482,-0.2982878414824953,0.045819404209837225,-0.2341970335776569,0
2023-07-27 00:00:00+00:00,12.010000228881836,36.09999847412109,-0.30465724872845357,0.1380034726783517,0.0018188336148924182,1e-06,-0.005915759602663826,-0.2984964035944138,0.04471656756491827,-0.13229458173585196,0
2023-07-28 00:00:00+00:00,12.079999923706056,36.18999862670898,-0.2653589693862042,0.1033141999985278,0.0016423916041940852,1e-06,0.029690600710578812,-0.2969028667129495,0.0426459915698868,0.6962108188274357,0
2023-07-31 00:00:00+00:00,12.06999969482422,36.0,-0.21054567726984175,0.18743309965552563,0.0017419589502852366,1e-06,0.0789040121175027,-0.2936841929772777,0.04379435797246882,1.801693546166505,-1
2023-08-01 00:00:00+00:00,12.050000190734863,36.130001068115234,-0.27489195956502677,0.11709286301561289,0.0015800496994098424,1e-06,0.017809951471091948,-0.2932469626806915,0.041853494327664775,0.4255308130704808,-1
2023-08-02 00:00:00+00:00,12.06999969482422,36.20000076293945,-0.2787711895957141,0.11126471555177352,0.0015495024479465088,1e-06,0.013180510374106374,-0.292677717494621,0.04145517508470334,0.31794607904019895,-1
2023-08-03 00:00:00+00:00,12.18000030517578,36.41999816894531,-0.2438174716385415,0.11685044886012598,0.001586980753486598,1e-06,0.044125376912499674,-0.2906380970323841,0.04188501888904019,1.0534882896769018,-1
2023-08-04 00:00:00+00:00,12.229999542236328,36.5,-0.2211089600257079,0.14229603036530783,0.0016565211965281212,1e-06,0.06356467479055192,-0.28814781954555146,0.04269686504352717,1.488743370871635,-1
2023-08-07 00:00:00+00:00,12.1899995803833,36.34999847412109,-0.2099394623109756,0.1607064908822253,0.0015972538945628952,1e-06,0.07168504321581418,-0.2854921074864143,0.04197547124832701,1.7077841197237609,-1
2023-08-08 00:00:00+00:00,11.800000190734863,35.310001373291016,-0.2451685301930251,0.13882345437503546,0.001542856750978021,1e-06,0.037314616121888994,-0.2842649212230215,0.04129543029504051,0.903601581465308,-1
2023-08-09 00:00:00+00:00,11.619999885559082,34.689998626708984,-0.21366961702926268,0.00044449952863669356,0.0011841569369069277,0.00015720044722514377,0.05508294119704078,-0.2734029426024179,0.03800586342426896,1.4493274519811885,-1
2023-08-10 00:00:00+00:00,11.630000114440918,34.880001068115234,-0.2684842104390395,0.0030803325042045478,0.0012217319995966964,0.00010175479903410788,0.003749511334651581,-0.2725268692219176,0.039024952596422184,0.09607984341268198,-1
2023-08-11 00:00:00+00:00,11.59000015258789,34.83000183105469,-0.2914281195339523,0.019819139018891787,0.0012530037177298598,8.049842363332007e-05,-0.014122487563407985,-0.27616865659013384,0.03964764563589759,-0.35619990385056477,0
2023-08-14 00:00:00+00:00,11.619999885559082,34.81999969482422,-0.25801639523509046,0.02353899698101649,0.0012738358555635003,4.0789322683599735e-05,0.013734094198480474,-0.2728596037478326,0.03978341521174253,0.345221598633058,0
2023-08-15 00:00:00+00:00,11.539999961853027,34.5,-0.22885601973711545,0.07700332373165722,0.0012403109382826151,4.447733712741237e-05,0.03388720807003867,-0.26542491189854556,0.039327003536006946,0.8616778554972357,0
