data,PLAS3,INEP4,spread_observado,rho,var_mr,var_rw,mr_filtrado,rw_filtrado,std_mr,zscore_mr,sinal
2023-12-26 00:00:00+00:00,7.300000190734863,3.309999942779541,4.6880501187297225,-0.27997233574321584,0.009701993672420361,0.03065995989581801,0.13519034259026763,4.552185513963027,0.130727893617474,1.0341354002524612,0
2023-12-27 00:00:00+00:00,7.309999942779541,3.3499999046325684,4.666485549007529,-0.009447105930455172,0.015597666453592883,0.02611722626447438,0.03538267654678089,4.630868891947147,0.1619453730852234,0.21848525754521458,0
2023-12-28 00:00:00+00:00,7.309999942779541,3.430000066757202,4.60335671733559,-0.0721348367844303,0.01375013715234316,0.02798001874112311,-0.009276919880751787,4.612679791407955,0.15372124612939655,-0.06034897656855343,0
2024-01-02 00:00:00+00:00,7.300000190734863,3.0,4.93267380056117,-0.08125534403059528,0.014004308122679174,0.027894006421564796,0.0893352909840233,4.8427428099711385,0.15475056121032282,0.5772857318598473,0
2024-01-03 00:00:00+00:00,7.300000190734863,2.9600000381469727,4.964238122328041,-0.0034715660042416887,0.013133309578135674,0.02816779350875838,0.030859400804017285,4.933142012200992,0.15131800091307318,0.20393740743208016,0
2024-01-04 00:00:00+00:00,7.170000076293945,3.150000095367432,4.684307291356287,-0.04056928619499554,0.012455885904097273,0.0284766023683773,-0.06292829104303596,4.747714918740554,0.14738549474822993,-0.42696393665151855,0
2024-01-05 00:00:00+00:00,7.309999942779541,3.2300000190734863,4.761178514308142,-0.10611167740806268,0.011323776270996799,0.029034214068930798,0.00830180227298077,4.752863621485036,0.14064728646565736,0.059025683904736184,0
2024-01-08 00:00:00+00:00,7.21999979019165,3.150000095367432,4.734307005253992,-0.08193757754837717,0.011861068480696383,0.02849822878191951,-0.005151775582356002,4.7394942442194825,0.14361394822888213,-0.03587239015353476,0
2024-01-09 00:00:00+00:00,7.110000133514404,3.220000028610229,4.569069785484723,-0.10905198352022799,0.011140197188431152,0.028804604214367452,-0.040437681599194954,4.609843599777505,0.13949872039278582,-0.28987851275864596,0
2024-01-10 00:00:00+00:00,7.110000133514404,3.130000114440918,4.640089509460182,-0.09356756057317797,0.011144007812507217,0.02881429470175423,0.010123933734357788,4.62991270947908,0.13959710828062488,0.07252251754388898,0
2024-01-11 00:00:00+00:00,7.110000133514404,3.069999933242798,4.687436180248687,-0.12211526467639768,0.010691783848543766,0.02906426540560985,0.01255634798408901,4.674763262882684,0.136859924037507,0.0917459809538393,0
2024-01-12 00:00:00+00:00,7.210000038146973,3.190000057220459,4.692742931442444,-0.10036328209756014,0.011161650338806263,0.028593017485473576,0.003409456754366232,4.689294712968664,0.13957207160080282,0.02442792970872993,0
2024-01-15 00:00:00+00:00,7.309999942779541,3.109999895095825,4.855871667746953,-0.10608226981732798,0.011125103781134155,0.028693884988282008,0.03991814637602545,4.815620592008021,0.13937218319347297,0.2864140136243118,0
2024-01-16 00:00:00+00:00,7.300000190734863,3.0799999237060547,4.869545157027428,-0.0956586003340289,0.011206150269848425,0.02875684684841987,0.010104559427572933,4.859325280286366,0.13991790694254164,0.07221777146596717,0
2024-01-17 00:00:00+00:00,7.210000038146973,3.059999942779541,4.795327165322973,-0.11768787691035495,0.010757980400373344,0.0289953925186692,-0.01597732517092095,4.81142921932795,0.137260310488327,-0.11640163944026419,0
2024-01-18 00:00:00+00:00,7.210000038146973,3.0899999141693115,4.771653923997819,-0.10757115803458905,0.01082776386302878,0.028959401779692993,-0.008093595393951134,4.779830757729209,0.13770054647348937,-0.058776784851099655,0
2024-01-19 00:00:00+00:00,7.210000038146973,3.1600000858306885,4.716416172767598,-0.12878818790667973,0.010461574490075433,0.029219805582464856,-0.01390721987075533,4.7304518148719765,0.13549227025854274,-0.10264216434057784,0
2024-01-22 00:00:00+00:00,7.309999942779541,3.150000095367432,4.824307157841883,-0.12545407216706134,0.010581410285345458,0.02911353962786355,0.02335362728673959,4.800768735420567,0.1361758137962917,0.1714961463103483,0
2024-01-23 00:00:00+00:00,8.300000190734863,3.150000095367432,5.814307405797205,-0.017857758755866995,0.016175514716292517,0.028596283144479488,0.3107844641263117,5.501616049400063,0.16536237841513407,1.8794145748563358,-1
2024-01-24 00:00:00+00:00,8.0,3.440000057220459,5.285465694114331,-0.059310820463259514,0.016206796459528525,0.029444130188512076,-0.07575121029167885,5.361555931279594,0.1659868136214638,-0.4563688442410309,0
2024-01-25 00:00:00+00:00,7.150000095367432,3.359999895095825,4.498594621153702,0.6482733953394455,0.07551018172532413,1e-06,-0.8191310432529135,5.3187813272606315,0.2945746995139643,-2.780724361611655,1
2024-01-26 00:00:00+00:00,7.099999904632568,3.4200000762939453,4.401247759630334,0.6482586361013463,0.06090776103007382,1e-06,-0.8925537227707272,5.294420559127159,0.26818408644410097,-3.3281382747397537,1
2024-04-08 00:00:00+00:00,7.800000190734863,3.039999961853028,5.401109478794298,0.6211949785883868,0.07680555122200396,1e-06,0.0709493913681648,5.329318045039181,0.29598111189874676,0.23970918587682086,0
2024-04-09 00:00:00+00:00,8.489999771118164,3.0999999046325684,6.0437625765272935,0.999,20.156426270645273,1e-06,0.7144407964220859,5.329318587278895,4.4907947204796494,0.15909005886285055,0
2024-04-10 00:00:00+00:00,7.559999942779541,3.109999895095825,5.105871667746953,0.9904450777833712,3.557525521767398,1e-06,-0.22339370457071328,5.329291542444177,1.8890043572349366,-0.11826002608999259,0
2024-04-11 00:00:00+00:00,7.199999809265137,3.180000066757202,4.690633783002326,0.999,6.145829761422241,1e-06,-0.6386502072311019,5.3292907504902125,2.4812582912500374,-0.2573896516470098,0
2024-04-12 00:00:00+00:00,7.289999961853027,3.039999961853028,4.891109249912462,0.999,17.90052683253297,1e-06,-0.4381827476579411,5.329290881246752,4.2321791999298535,-0.10353596267029613,0
2024-04-15 00:00:00+00:00,7.400000095367432,3.1700000762939453,4.898525149546339,0.999,17.57783515912071,1e-06,-0.43076577605311944,5.329290885897451,4.193882462216385,-0.10271288714788353,0
2024-04-16 00:00:00+00:00,7.5,3.150000095367432,5.014307215062342,0.999,16.108745159528457,1e-06,-0.3149844707928865,5.329290969785166,4.014917322588516,-0.0784535385126706,0
